timestamp;rx_mbps_p1;tx_mbps_p1;rx_pps_p1;tx_pps_p1;avg_rx_pkt_bytes_p1;util_rx_pct_p1;drop_p1;delay_ms_p1;last_payload_bytes_p1;priority_tag_p1;policing_rate_kbps_p1;policing_burst_kbps_p1;rx_mbps_p2;tx_mbps_p2;rx_pps_p2;tx_pps_p2;avg_rx_pkt_bytes_p2;util_rx_pct_p2;drop_p2;delay_ms_p2;last_payload_bytes_p2;priority_tag_p2;policing_rate_kbps_p2;policing_burst_kbps_p2;rx_mbps_p4;tx_mbps_p4;rx_pps_p4;tx_pps_p4;avg_rx_pkt_bytes_p4;util_rx_pct_p4;drop_p4;delay_ms_p4;last_payload_bytes_p4;priority_tag_p4;policing_rate_kbps_p4;policing_burst_kbps_p4
2026-01-19T08:05:17Z;3,604815;7,3131347;6033,8457;15347,389;64,64276;0,33209175;0,0;6,7006736;139,87332;0,0;1000000,0;100000,0;3,39403;6,729083;6701,117;13418,218;64,64007;0,33835852;0,0;7,28;2833,6423;0,0;1000000,0;100000,0;4,2673826;1,1475067;8582,336;2457,225;64,62809;0,4201228;0,0;6,4807754;133,43132;1,0;1000000,0;100000,0
2026-01-19T08:05:18Z;6,815465;11,619626;12998,226;24180,807;64,897514;0,6641747;0,0;6,450148;138,95;0,0;1000000,0;100000,0;6,693348;6,7691326;12846,935;14035,154;64,66456;0,6824228;0,0;7,28;3280,6724;0,0;1000000,0;100000,0;7,324372;1,1996603;14461,678;2443,9675;64,91745;0,7533644;0,0;6,7778482;132,78084;1,0;1000000,0;100000,0
2026-01-19T08:05:19Z;3,7328413;6,040658;7037,651;12790,6;65,12873;0,36463836;0,0;6,5574365;139,58743;0,0;1000000,0;100000,0;3,7480984;7,0980177;6796,307;14967,027;65,29737;0,38335934;0,0;7,28;2390,4404;0,0;1000000,0;100000,0;4,040532;1,1890666;8236,99;2421,684;64,867004;0,4018064;0,0;6,687987;132,4859;1,0;1000000,0;100000,0
2026-01-19T08:05:20Z;7,8342376;13,875983;15236,023;28489,742;64,828316;0,7633763;0,0;6,425734;139,85123;0,0;1000000,0;100000,0;7,8664346;6,17989;15167,75;11978,232;64,601234;0,78574556;0,0;7,28;3290,8276;0,0;1000000,0;100000,0;8,517047;1,2163117;16405,438;2541,852;64,75699;0,85002416;0,0;6,8045955;132,13931;1,0;1000000,0;100000,0
2026-01-19T08:05:21Z;4,046568;7,256919;7698,53;16042,39;64,579834;0,38594142;0,0;6,5082545;139,74135;0,0;1000000,0;100000,0;3,8747463;6,4968443;7830,3564;13420,059;64,672104;0,39946148;0,0;7,28;2199,4426;0,0;1000000,0;100000,0;4,4106994;1,1954803;8835,977;2467,2034;64,40622;0,45414537;0,0;6,647805;132,81673;1,0;1000000,0;100000,0
2026-01-19T08:05:22Z;3,1213098;6,1782312;6326,1606;13820,254;64,81468;0,29935768;0,0;6,7578034;139,79457;0,0;1000000,0;100000,0;3,070382;6,6666765;6321,3613;13462,664;64,80404;0,33529004;0,0;7,28;2488,523;0,0;1000000,0;100000,0;3,8258832;1,1707417;7321,314;2381,7744;64,5769;0,39158788;0,0;6,540431;133,49081;1,0;1000000,0;100000,0
2026-01-19T08:05:23Z;2,6528788;5,8102446;5025,2354;11918,608;65,225235;0,24421202;0,0;6,593664;139,59946;0,0;1000000,0;100000,0;2,5154114;6,7238727;5589,6567;14903,016;65,50807;0,270474;0,0;7,28;2790,22;0,0;1000000,0;100000,0;3,1807249;1,1978216;7216,569;2490,7188;65,21169;0,38203144;0,0;6,5258803;132,72227;1,0;1000000,0;100000,0
2026-01-19T08:05:24Z;4,6394215;8,174739;8546,315;16014,81;64,92801;0,45384085;0,0;6,476534;139,71518;0,0;1000000,0;100000,0;4,3533115;6,976492;8897,936;13949,456;65,19592;0,45389888;0,0;7,28;1421,244;0,0;1000000,0;100000,0;5,437877;1,1949984;10769,219;2458,3652;64,62144;0,5303554;0,0;6,5461;133,50546;1,0;1000000,0;100000,0
2026-01-19T08:05:25Z;3,1322494;5,957686;6061,481;13315,234;65,01213;0,32361415;0,0;6,6075735;139,75366;0,0;1000000,0;100000,0;3,0002596;6,4195175;5756,1333;14011,63;65,064514;0,2817732;0,0;7,2800307;1769,3601;0,0;1000000,0;100000,0;4,010764;1,1807126;7519,8804;2434,5466;64,81304;0,37596393;0,0;6,637616;133,54819;1,0;1000000,0;100000,0
2026-01-19T08:05:26Z;3,0729597;6,6779165;6356,0493;13711,348;64,62019;0,29654846;0,0;6,59629;139,94922;0,0;1000000,0;100000,0;3,164611;7,0766764;6492,347;14107,559;64,71951;0,30857217;0,0;7,28;1865,3561;0,0;1000000,0;100000,0;4,2706966;1,1606001;7975,1616;2456,8223;64,60539;0,3770332;0,0;6,458833;133,84366;1,0;1000000,0;100000,0
2026-01-19T08:05:27Z;2,8546658;6,4026356;4927,7544;12748,184;64,68052;0,28215274;0,0;6,643156;139,77867;0,0;1000000,0;100000,0;2,9521632;6,921556;5604,2046;13235,389;64,634186;0,26166534;0,0;7,28;2220,712;0,0;1000000,0;100000,0;3,2342865;1,1520377;6568,8584;2456,9453;64,40514;0,35929677;0,0;6,5853267;133,36586;1,0;1000000,0;100000,0
2026-01-19T08:05:28Z;5,215593;8,106831;10584,9375;19691,701;64,65799;0,47142735;0,0;6,4446893;139,91751;0,0;1000000,0;100000,0;4,7198434;6,550756;9120,834;13309,335;64,86344;0,51798177;0,0;7,28;1325,068;0,0;1000000,0;100000,0;5,8027596;1,213039;11239,327;2532,5054;64,521996;0,57640713;0,0;6,6485147;133,80627;1,0;1000000,0;100000,0
2026-01-19T08:05:29Z;2,5860357;5,772771;6040,7217;12935,851;64,63253;0,29870203;0,0;6,569207;139,88719;0,0;1000000,0;100000,0;3,0561163;6,5557594;5771,1675;14147,587;64,63388;0,30747366;0,0;7,28;2610,5251;0,0;1000000,0;100000,0;4,0916457;1,1803068;7580,83;2441,732;64,45536;0,42035073;0,0;6,468015;133,44531;1,0;1000000,0;100000,0
