rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4
18.525396565568464,14.820317252454771,2315.674570696058,1852.5396565568462,686.4075449570487,206.98580360125516,95.75315814496062,68.57515943260583,266,0,8950.0807510724,1558.121891182507,10.476543533453423,8.38123482676274,1309.567941681678,1047.6543533453423,1244.9544983584879,139.15359285237145,29.477810209626195,28.654264390050244,133,0,7528.762512490804,1043.8056389056937,19.53947215035114,15.631577720280914,2442.434018793893,1953.9472150351144,961.160583940178,518.1026444333921,157.68120592838844,130.65086740753344,120,1,3771.351557512299,583.7838322474762
3.949452206620298,3.159561765296239,493.68152582753726,394.94522066202984,559.5911552292347,72.02738680393672,0.0,7.202738680393672,1172,0,5483.264605129943,596.1716960392729,2.4180108522815904,1.9344086818252724,302.2513565351988,241.80108522815905,901.7066282082537,19.111984143470536,0.0,1.9111984143470537,450,0,12651.804407799727,1243.4153599725175,3.646811995991708,2.9174495967933662,455.85149949896345,364.6811995991708,506.13920069907203,33.9883747720996,0.0,3.39883747720996,603,2,10729.586278968847,538.2401768878705
20.30142937501705,16.241143500013642,2537.6786718771314,2030.142937501705,1366.5815945714141,277.5738435713201,129.87545215827254,92.69511043626828,632,2,7313.884159189799,404.8020705356157,11.304066471639588,9.043253177311671,1413.0083089549485,1130.4066471639587,1207.7794295792696,128.77764190099944,25.260935993533966,25.508232186866927,682,0,8777.972872286191,918.0964652877086,13.040875165960774,10.43270013276862,1630.1093957450967,1304.0875165960774,701.6690917580765,172.82607085209762,54.95210844794211,44.758661309180816,442,2,7545.664321166562,706.5719029392337
4.864464127554117,3.8915713020432943,608.0580159442646,486.44641275541176,688.4340435366723,65.33244281654919,0.0,6.53324428165492,1140,1,7445.7098461989735,1020.9855402683495,4.301779410766832,3.441423528613466,537.7224263458539,430.17794107668317,591.8723383536109,73.65865040174967,0.0,7.365865040174967,342,0,5840.155076564704,804.6780626247372,4.21329138301064,3.370633106408512,526.66142287633,421.329138301064,1387.5309528493412,46.13254898049414,0.0,4.613254898049415,268,2,9133.012322367256,1625.2305307631361
12.85008406759887,10.280067254079096,1606.2605084498587,1285.008406759887,934.2119547108485,365.1377494868729,93.30841237829267,83.16798113783364,384,0,3519.242829769603,619.0853209288773,19.424125478203635,15.539300382562908,2428.0156847754542,1942.4125478203634,1382.637995496135,257.77747707675195,118.88895597580587,85.22222569557813,419,1,7535.229880623046,1062.8978828654324,12.63252551134762,10.106020409078097,1579.0656889184525,1263.2525511347621,1209.3174034531144,164.51219459736785,49.53747933633794,41.21995912790575,859,2,7678.777577713826,550.7284154040865
3.538225453513664,2.8305803628109314,442.278181689208,353.82254535136644,940.763517288985,49.48049100384793,0.0,4.948049100384793,517,1,7150.748470217299,556.815225856206,1.1699389192100322,0.9359511353680259,146.24236490125404,116.99389192100324,1244.0554594646026,23.339618712484615,0.0,2.3339618712484618,266,2,5012.673658564178,456.4288375087184,8.377779082219718,6.702223265775775,1047.2223852774646,837.7779082219718,796.6223510753814,78.94974157659543,0.0,7.894974157659544,380,1,10611.534521733383,1920.8468600393946
22.62646209703414,18.10116967762731,2828.3077621292673,2262.646209703414,953.8141601576907,207.8765462058549,117.41895025851551,79.49712974984325,602,2,10884.567071182588,573.9901051397717,21.98536597957299,17.588292783658392,2748.170747446624,2198.5365979572994,712.602584475821,211.7209918639538,116.0124403397952,79.17831935629299,747,1,10384.12194559347,1215.7527177252998,22.722410786391034,18.177928629112827,2840.3013482988795,2272.2410786391038,932.3432901175448,227.40299853756926,127.3027746690138,86.39168718826383,598,2,9992.133319489656,1904.9053029677018
21.536528385846836,17.22922270867747,2692.0660482308544,2153.6528385846836,1142.9349960640916,159.43505058407618,80.28502197784879,56.08601604733201,1380,0,13508.026188061956,1614.9552067761285,20.130613687411334,16.10449094992907,2516.3267109264166,2013.0613687411333,1230.7429601060203,256.7753937820678,122.90838469503684,87.1317317257252,431,2,7839.77521790765,568.4022506481576,19.364438238239323,15.491550590591459,2420.5547797799154,1936.4438238239325,678.031089062405,291.28992096927783,127.16615281027673,92.71206850206615,1270,2,6647.82295721165,1135.1404068334234
21.83218834380147,17.465750675041175,2729.023542975184,2183.218834380147,1132.548370172321,171.78536950923007,91.23196649006168,62.79452019595385,529,1,12708.991694795302,2483.8350604969773,23.928471353558848,19.14277708284708,2991.058919194856,2392.847135355885,630.121661248622,273.96499298079135,151.94336713504106,103.36818286559966,691,2,8734.134640054745,811.4391068451438,24.218283008351317,19.374626406681056,3027.2853760439148,2421.828300835132,1249.3716467994514,193.520524785523,117.03701914076063,77.87056204893261,393,1,12514.581094275254,768.673288389646
2.397181268917512,1.9177450151340096,299.647658614689,239.71812689175124,759.8461146369382,39.32474777319439,0.0,3.932474777319439,1399,2,6095.859235368178,833.2230236247133,0.9008370119141461,0.720669609531317,112.60462648926827,90.08370119141462,1112.8394520296642,7.65329343840072,0.0,0.765329343840072,976,0,11770.579805475101,973.0120243974225,9.53288199568052,7.626305596544417,1191.610249460065,953.288199568052,1249.8040503676048,80.78483324715758,0.0,8.078483324715759,270,1,11800.336291485673,1764.1394222022398
4.810364602615805,3.8482916820926443,601.2955753269756,481.0364602615805,1019.2498566790133,72.99970500747625,0.0,7.299970500747626,1159,2,6589.567179926484,693.0268965149596,1.2460372685057666,0.9968298148046133,155.75465856322083,124.60372685057666,662.5397132996868,18.548710928044365,0.0,1.8548710928044365,1053,2,6717.648861635148,810.4243636942424,3.047146002947466,2.437716802357973,380.89325036843326,304.7146002947466,1241.986921149958,25.957692219213246,0.0,2.5957692219213246,154,1,11738.89410974695,1897.3272399758741
2.429296572871633,1.9434372582973065,303.66207160895414,242.9296572871633,675.9257881573417,34.49884367589067,0.0,3.449884367589067,1024,0,7041.675354960764,1192.8992884181669,5.2233453210283525,4.1786762568226825,652.918165128544,522.3345321028353,654.0714083549299,86.12120515455682,0.0,8.612120515455683,472,2,6065.109413708636,561.5975762747827,8.470821867593145,6.776657494074517,1058.8527334491432,847.0821867593146,1139.6559280208157,69.9297984675696,0.0,6.99297984675696,1110,1,12113.322293530624,1380.3918372319076
9.343397647471456,7.474718117977165,1167.924705933932,934.3397647471456,806.4476252869149,171.34150621514422,38.903128381553415,36.58571481229113,801,2,5453.084809316115,432.510953496802,23.59004366456652,18.872034931653214,2948.7554580708147,2359.004366456652,1072.0656639045594,160.1677766456328,88.61710563733823,60.32533048323239,941,0,14728.333100832695,2223.594616866814,17.373332328588763,13.898665862871011,2171.6665410735955,1737.3332328588765,500.6522599835583,187.18179441176548,80.91803436750793,59.17719662493052,235,2,9281.52889183797,1195.0688323189347
