rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4
3.437016,7.2152066,6549.4775,13094.548,64.97888,49.965594157019794,0.0,6.4442263,139.9786,2,7169.799382491322,1852.9633268849288,3.250328,6.8587165,6469.122,13805.364,64.81275,52.81875490322309,0.0,7.28,2530.3914,2,5958.829208106137,446.90833274903525,4.16476,1.2313359,6960.2515,2555.9058,64.59193,74.72079605098322,0.0,6.4795423,134.62192,1,5196.12692521985,445.0904541975215
3.6443281173706055,7.287095,6607.744,13178.993,65.04278,71.79914517010388,0.0,6.433116,139.98648,0,5075.726342376351,1374.3154261204193,3.434053897857666,6.95856,6798.5312,14411.147,64.76735,85.86537555717369,0.0,7.28,1612.2711,2,3999.3465733944768,910.1609906864928,4.111313343048096,1.2441782,6958.922,2576.257,64.58911,61.05151689978795,0.0,6.4571376,134.82254,2,6734.170886058328,885.929137353932
3.12092,7.03326,6379.4546,13371.781,65.18314,105.1539242918645,1.750544954936804,6.432879,139.97505,2,3396.5282681781946,357.4315141911833,3.118872,6.872099,6535.9736,13790.956,65.00893,56.9575857661213,0.0,7.28,2529.3403,0,5304.794986753232,329.0155375662674,4.044464,1.2297156,7264.9316,2554.8257,64.6693,67.73259883524895,0.0,6.464208,134.70082,2,5747.880322993095,987.2458759931673
3.5979979038238525,7.268431,6646.1855,13065.498,64.907,142.2467793240721,10.685923428488627,6.4336667,139.98434,0,2529.4054598855123,704.832937775985,3.181205987930298,6.739649,6329.3,13733.941,64.735016,54.34036638022734,0.0,7.28,2776.99,2,5854.222683056911,1272.1604024383512,3.881783962249756,1.2324947,7083.975,2557.914,64.52709,65.38366449142222,0.0,6.4689813,134.68324,1,5936.9323603086395,1558.0645613373804
3.5598840713500977,7.1971946,6401.206,12832.439,64.941864,134.87831357717607,9.205538556603925,6.430522,139.98746,2,2639.3301775427326,228.6187648245707,3.0400002002716064,6.9229183,6314.702,13891.202,64.74552,47.54506753533857,0.0,7.28,2584.6018,1,6393.934011937411,1436.6001722703206,3.891172409057617,1.2410909,6911.4404,2570.1025,64.52049,57.51244852393768,0.0,6.463438,134.73062,1,6765.79151670386,666.8061786892323
3.794290542602539,7.694189,7167.535,14055.635,64.91295,49.459253852860805,0.0,6.461284,139.95663,0,7671.548257949067,541.4600615506562,3.46159291267395,6.850269,6900.7925,14130.104,64.829414,62.46577017640019,0.0,7.28,2066.1548,0,5541.583827114851,1399.553106101505,4.182226181030273,1.2237732,7770.3066,2543.4275,64.687325,86.18234276740614,0.0,6.477367,134.59529,2,4852.764429375031,1192.9422519430625
4.6329240798950195,9.617571,8987.785,18852.525,65.10036,80.26351536163541,0.0,6.4776077,139.91339,2,5772.142293459413,804.7355432353578,4.316708564758301,6.157681,8645.877,12575.037,64.938095,233.25312979696434,24.660544449128555,7.28,2551.5654,2,1850.6540511808942,295.5141073846902,5.241977214813232,1.2120898,9766.229,2514.1902,64.712135,73.64981766001463,0.0,6.49718,134.48195,2,7117.433847534401,952.5942430604499
3.6107378005981445,6.8678737,6363.665,13592.499,65.03966,100.38369514023398,0.13801270633501644,6.449891,139.94598,1,3596.9365223352484,343.5522093123049,3.3516883850097656,6.839697,6724.981,14119.371,64.824394,47.56917015345107,0.0,7.28,1986.9255,0,7045.92589223325,841.0993076133235,4.154386043548584,1.2316264,6691.5557,2555.0024,64.64911,87.422453190964,0.0,6.463728,134.70515,1,4752.081506331085,843.2549391440887
3.12092,7.226974,6578.789,13449.629,65.10313,55.80110399545467,0.0,6.4536085,139.9523,0,6393.135931464884,860.079471356202,3.118872,6.606997,6489.1733,13491.169,64.9824,48.27435047619749,0.0,7.28,2435.5962,1,6548.550591541556,1431.891672672814,4.044464,1.2172348,7386.4766,2529.9973,64.6885,161.99798290118554,15.36389171637039,6.4961786,134.55731,1,2478.127674066086,702.5457336252755
4.649713039398193,9.943777,8867.754,19060.508,64.85423,146.6270985792773,14.785985906915357,6.462804,139.96072,1,3171.1142999334643,573.4171594520036,4.119289875030518,6.4744196,8481.648,13121.943,64.75325,95.26460962746745,0.0,7.28,2325.409,1,4324.050720588681,869.9247265387272,5.12885046005249,1.2282411,9491.031,2545.7568,64.557945,179.03631532972562,22.641521159696303,6.4700127,134.614,1,2864.6984699678696,237.96777994827806
