rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4
4.085032939910889,6.542697,5494.8926,6461.584,64.714554,104.23859504897092,2.0763423070234976,6.421571,139.34721,0,3918.925555349009,391.8925555349009,3.86783766746521,6.3545704,3651.438,15116.948,64.92013,37.38681605768408,0.0,63.2147,2752.5503,0,10345.458841687741,1034.5458841687741,3.1744544506073,1.2065511,7529.3086,2485.0117,64.1612,62.222562687168946,0.0,6.6222396,133.13263,2,5101.773879946463,510.1773879946463
2.096730208660512,6.4459333,5764.667,6896.3984,64.62714,49.47058956933994,0.0,6.2640038,139.45114,2,4238.336811655846,423.8336811655846,2.1230831441919027,6.5460668,4682.3457,15797.387,64.65576,19.98722623955779,0.0,47.933296,3850.4214,2,10622.199992863418,1062.2199992863418,3.292050361633301,1.2029102,7837.4404,2445.0474,63.758846,25.506148960076615,0.0,6.512119,133.35405,2,12906.889106568648,1290.688910656865
3.3252228333799976,8.990743,7669.2603,4139.5293,64.940254,33.433757647382016,0.0,5.5496397,139.93176,2,9945.70478272392,994.570478272392,5.294852256774902,5.977377,4754.9697,14999.026,65.696045,211.08804977126107,34.83112921772828,110.219666,2732.5833,0,2508.3619193566396,250.83619193566398,4.873223781585693,1.2472994,8455.165,2493.8276,64.21193,71.92777776040273,0.0,8.171731,131.82889,1,6775.162438382008,677.5162438382008
4.851010799407959,6.734191,6304.7246,4117.63,64.169914,119.52983218400735,9.90750855918132,5.9090633,139.49297,1,4058.4101146734533,405.84101146734537,4.703544616699219,6.7576103,4911.9897,16506.43,64.73866,170.31468304158187,24.273321814420274,69.137085,2603.8281,1,2761.678871545597,276.1678871545597,2.547879257674116,1.2142085,8493.586,2486.4937,63.75678,18.04152652447692,0.0,6.6494055,132.10912,2,14122.304197582229,1412.230419758223
4.1362690925598145,6.302423,5143.0557,4097.12,65.27939,124.60715744861707,10.210270711419458,6.026029,139.40033,0,3319.447435646258,331.9447435646258,2.879296045934941,5.969099,4105.9414,14517.973,65.49381,22.881987212799636,0.0,64.16688,3314.8853,2,12583.242963811863,1258.3242963811863,3.6488475799560547,1.172321,7122.9316,2343.1194,64.50171,90.72752882125039,0.0,6.4394655,133.20912,1,4021.764537580367,402.1764537580367
3.184439946592415,5.868394,5395.2866,4951.1074,64.39411,42.52163157412166,0.0,5.9351625,138.91731,2,7488.988142520948,748.8988142520948,3.4293484578887488,6.5025525,4226.238,15726.056,64.64908,42.792968591757855,0.0,66.49356,2163.8396,1,8013.812948114234,801.3812948114235,3.3010010719299316,1.2299141,7135.4697,2515.0994,63.711693,51.11233662090974,0.0,6.9734087,133.60782,2,6458.3255044918305,645.8325504491831
3.428816318511963,5.5139494,4412.3564,1711.2393,64.05744,27.185397034261943,0.0,5.9792233,140.26566,0,12612.713782294966,1261.2713782294968,3.755681959480299,6.2175913,3707.0034,15660.347,64.309006,39.89612585991318,0.0,78.52315,3066.5874,0,9413.650770672779,941.365077067278,3.680108070373535,1.2206019,7239.492,2449.147,63.22759,25.563278667855705,0.0,6.559057,132.23778,2,14396.072265178766,1439.6072265178766
1.581463724122379,14.581066,15550.478,17468.303,63.881084,20.580161470232543,0.0,6.3608317,138.14035,0,7684.408727355381,768.4408727355382,10.721776962280273,5.446509,14854.777,14330.25,64.17037,244.83186151399207,79.28170105099566,83.699234,2534.4402,2,4379.2408782006205,437.9240878200621,3.1831537640466188,1.2827253,18445.375,2601.385,62.977093,85.17508972379383,0.0,6.861567,131.61241,2,3737.188624478077,373.71886244780774
4.431048393249512,6.586337,3666.652,4369.5664,66.20363,64.9784033568374,0.0,6.1526437,139.56506,0,6819.263269544852,681.9263269544853,3.9771888256073,6.5914183,3211.206,15621.135,66.53268,32.37414215799652,0.0,62.178658,2249.7795,1,12285.078647635828,1228.5078647635828,3.628514051437378,1.2296578,7216.7427,2472.2285,65.25565,43.92022580561455,0.0,6.789133,132.79561,1,8261.601539793373,826.1601539793373
2.468995071014656,7.299911,4702.6787,4015.3027,65.0409,39.586682200852344,0.0,6.505482,138.97704,0,6236.933568940253,623.6933568940253,3.7515408992767334,6.688395,4224.161,15371.826,65.37995,29.32007112538355,0.0,52.670227,3399.5293,1,12795.128917776994,1279.5128917776995,1.0027876722038007,1.2091105,6837.364,2445.635,64.465515,32.312120259008665,0.0,6.8599405,133.65749,1,3103.4412603246674,310.34412603246676
1.4814964350901558,12.756234,10694.552,14351.483,64.60115,28.728613757074545,0.0,5.833106,140.09113,2,5156.867113803327,515.6867113803327,7.496526718139648,5.6054816,10011.24,13638.419,64.82455,67.28736577570538,0.0,68.0563,2890.7214,1,11141.061374178995,1114.1061374178996,1.382606170332179,1.2211223,13217.021,2491.5498,63.82888,9.839076296587105,0.0,7.01685,132.27689,2,14052.194826579052,1405.2194826579052
3.8784115314483643,6.4176083,5772.901,4064.7744,64.54237,56.52305780808627,0.0,6.199997,139.70871,1,6861.644931908678,686.1644931908678,2.6885982438200067,7.143225,3876.68,16814.455,65.08846,44.18167407788589,0.0,58.294357,1288.5251,1,6085.324515047569,608.5324515047569,3.854010820388794,1.2511113,6519.923,2529.181,63.959095,33.46643518442143,0.0,7.470065,132.90544,2,11516.048241023382,1151.6048241023382
3.9245383739471436,6.9091907,4966.7666,5687.7217,64.647026,45.45068106952988,0.0,6.2168245,139.58347,2,8634.718515974346,863.4718515974346,3.4581632939540223,6.5732203,4728.4546,15652.742,64.96871,43.0366306425245,0.0,68.00613,2097.2385,0,8035.39506305359,803.539506305359,3.571694850921631,1.206526,7487.1807,2470.3198,64.26103,38.16885616218037,0.0,7.137287,133.53728,2,9357.615632350666,935.7615632350667
3.9855093955993652,6.1947293,4822.092,2140.1533,64.75299,64.27758164801394,0.0,6.1984925,139.47263,2,6200.465688681538,620.0465688681538,0.8133446460312856,6.3957877,3010.2896,15816.019,65.27748,8.92507262623684,0.0,80.4904,3571.0745,0,9113.0311213414,911.3031121341401,3.1884748935699463,1.2133921,5985.962,2449.8152,64.1828,75.93156897490235,0.0,7.345401,132.02927,1,4199.142644640771,419.9142644640772
3.891676187515259,7.1457496,5740.7964,4801.62,64.3263,66.25858396771383,0.0,5.9703093,140.00061,1,5873.467186397427,587.3467186397428,3.7526752948760986,6.4859214,4735.6226,15636.496,64.69005,30.92510087659466,0.0,57.021072,1387.5553,2,12134.72289015643,1213.4722890156431,3.0784783363342285,1.222277,6814.518,2494.871,63.83291,33.01590213407024,0.0,6.73104,134.25897,1,9324.229045243752,932.4229045243752
4.154300689697266,7.368487,5866.117,3428.0352,64.78647,35.806705979589296,0.0,6.3675623,140.08154,1,11602.018605300693,1160.2018605300693,3.5679547786712646,6.49553,5192.247,15283.863,64.85761,48.18646150936834,0.0,75.7847,2852.391,2,7404.47558693968,740.4475586939681,0.8498575633797987,1.2411975,5838.329,2542.1526,64.01097,18.712728098450768,0.0,6.7474933,132.76447,2,4541.601624886318,454.16016248863184
4.122593879699707,5.7487,4870.081,4333.241,64.68994,73.68899139350847,0.0,5.11761,139.19005,2,5594.5858421165485,559.4585842116549,4.495207786560059,6.976867,5001.5693,16392.902,64.94789,74.33607473816211,0.0,76.383095,2712.5593,0,6047.141717387913,604.7141717387913,3.624215841293335,1.2464402,7039.9307,2531.188,63.879944,51.30176946161322,0.0,6.730952,131.80026,1,7064.504556719376,706.4504556719376
0.7955431674348084,7.4030385,3552.8853,3637.0996,65.65691,6.273173868766315,0.0,5.805019,140.06033,1,12681.669344377031,1268.1669344377033,1.5791599745175111,6.7772956,4276.3477,15957.994,65.836876,17.70103338894805,0.0,78.365364,2831.2966,2,8921.286909178349,892.1286909178349,3.9283368587493896,1.2493161,5916.4106,2537.7915,64.521736,56.72658808769311,0.0,6.727483,133.09157,1,6925.036373907435,692.5036373907435
4.171569347381592,7.304243,4029.9172,6057.051,65.56444,69.4311747355376,0.0,6.0027223,140.07886,2,6008.207931481849,600.820793148185,3.5826802253723145,6.4581876,4266.6416,15427.683,65.81066,50.277053289732024,0.0,66.2601,2997.9915,0,7125.875505723002,712.5875505723002,3.9243843889106365,1.2373102,6780.658,2503.892,64.72845,77.93353689864736,0.0,6.5180855,133.37488,1,5035.5527864907535,503.5552786490754
4.227783679962158,6.458912,4714.62,3673.1738,65.77073,41.19541584060122,0.0,6.2102766,139.12044,1,10262.75276919369,1026.2752769193692,3.4749845056979765,6.574817,4891.6426,15299.453,65.992355,26.88787304893754,0.0,56.759995,3486.4639,2,12923.984352995481,1292.3984352995483,2.619312036123498,1.2175332,7308.6084,2460.9514,64.826126,34.351333229061396,0.0,6.4759045,133.52106,1,7625.066598310505,762.5066598310505
4.25908899307251,7.630275,3959.097,4555.1475,65.32144,153.5456056008859,18.565778759156093,5.9813547,139.50218,2,2773.8266923400224,277.38266923400226,2.71485614778828,6.6196456,4322.2383,15202.242,65.41479,23.937271905198543,0.0,54.132057,2900.1836,1,11341.543675236797,1134.1543675236796,2.65528074706797,1.2222401,7126.5723,2500.9546,64.45016,82.70477212685319,0.0,6.8290467,134.32909,2,3210.553247151544,321.0553247151544
1.7657639992349206,6.6614413,7000.052,4004.0059,64.09243,18.237696268043326,0.0,5.8294272,138.34744,2,9681.946520454716,968.1946520454717,5.182154655456543,6.5524607,5792.647,15776.108,64.680504,46.14148262507517,0.0,74.76053,1365.5935,2,11231.01027672732,1123.101027672732,4.473625183105469,1.2351102,9555.265,2516.383,63.287285,55.72884240641831,0.0,6.936163,133.84825,1,8027.486288841772,802.7486288841773
2.3385504142720444,6.3118515,5512.2944,6227.0938,65.07241,40.86923928270779,0.0,6.001261,139.5637,2,5722.030689378429,572.2030689378429,0.5595974674113036,6.538841,3853.3186,14941.368,65.48238,4.973097064718477,0.0,59.790764,1875.0203,0,11252.494373804906,1125.2494373804907,3.490004777908325,1.2345142,7243.492,2493.957,64.43608,25.0953074680707,0.0,6.6555386,133.94138,1,13907.001467699623,1390.7001467699624
