timestamp;rx_mbps_p1;tx_mbps_p1;rx_pps_p1;tx_pps_p1;avg_rx_pkt_bytes_p1;util_rx_pct_p1;drop_p1;delay_ms_p1;last_payload_bytes_p1;priority_tag_p1;policing_rate_kbps_p1;policing_burst_kbps_p1;rx_mbps_p2;tx_mbps_p2;rx_pps_p2;tx_pps_p2;avg_rx_pkt_bytes_p2;util_rx_pct_p2;drop_p2;delay_ms_p2;last_payload_bytes_p2;priority_tag_p2;policing_rate_kbps_p2;policing_burst_kbps_p2;rx_mbps_p4;tx_mbps_p4;rx_pps_p4;tx_pps_p4;avg_rx_pkt_bytes_p4;util_rx_pct_p4;drop_p4;delay_ms_p4;last_payload_bytes_p4;priority_tag_p4;policing_rate_kbps_p4;policing_burst_kbps_p4
2026-02-11T09:46:22Z;5,277131607365002;6,787673893771673;10554,263214730003;11081,976375466504;103,54310796101109;0,005674335061682797;0,0;10,011668388834305;140;1;930000;100000;1,5218595375082948;2,105399297830866;3043,7190750165896;3195,905028767419;91,40279642579081;0,0016364081048476288;0,0;5,20490826971344;2824;0;930000;100000;14,032451670454353;16,65630770075909;28064,903340908706;29468,14850795414;104,33446588098002;0,015088657710165971;0,0;8,696182683074966;135;2;930000;100000
2026-02-11T09:46:23Z;4,109630676410263;4,99375662648513;8219,261352820526;8630,224420461553;68,12889085998108;0,0038407763330937034;0,0;7,193244485404534;140;1;1070000;100000;18,637806653924613;25,717843072556196;37275,61330784923;39139,39397324169;98,94327175979956;0,01741851089151833;0,0;5,191162251670739;2824;0;1070000;100000;1,824907516285179;2,1035421633750544;3649,815032570358;3832,305784198876;70,28356647171572;0,0017055210432571767;0,0;5,902534443912228;135;2;1070000;100000
2026-02-11T09:46:24Z;10,989455614054778;12,666066285857124;21978,911228109555;23077,856789515034;83,33706755803013;0,012076324850609646;0,0;6,790922575528012;140;1;910000;100000;7,90460181124219;9,293611513511609;15809,203622484381;16599,6638036086;107,1225615687121;0,00868637561674966;0,0;8,649841264089448;2824;0;910000;100000;14,11641018426364;19,60522700403425;28232,82036852728;29644,461386953644;121,45272379777549;0,015512538664025978;0,0;7,19855467774895;135;2;910000;100000
2026-02-11T09:46:25Z;9,810181756698048;11,562413926615113;19620,363513396096;20601,3816890659;83,12120960534949;0,00891834705154368;0,0;11,351039302128674;140;1;1100000;100000;9,771206003575848;12,310186716188042;19542,412007151695;20519,53260750928;119,99103628496206;0,008882914548705316;0,0;9,533964860515683;2824;0;1100000;100000;4,976700067509848;5,967148286801464;9953,400135019696;10451,07014177068;87,07858695005328;0,004524272788645316;0,0;5,657915304652721;135;2;1100000;100000
2026-02-11T09:46:26Z;15,55119106517535;18,348430038968047;31102,382130350703;32657,50123686824;127,92570869921451;0,017089220950742143;0,0;8,979270635450266;140;1;910000;100000;8,484004810271577;11,276322981956143;16968,009620543155;17816,410101570313;75,61241538153322;0,009323082209089645;0,0;5,709247844727493;2824;0;910000;100000;4,304456019137122;6,014209068571424;8608,912038274244;9039,357640187956;102,88853315153332;0,004730171449601233;0,0;6,962480674850048;135;2;910000;100000
2026-02-11T09:46:27Z;13,941310425920246;15,340687957407642;27882,620851840493;29276,75189443252;112,75530537999072;0,013029262080299297;0,0;8,106852715533137;140;1;1070000;100000;10,10157905594132;14,080594428423206;20203,15811188264;21213,316017476773;126,83651374323586;0,009440728089664785;0,0;5,18560651780221;2824;0;1070000;100000;10,652857245771354;13,529767946219792;21305,71449154271;22371,000216119846;123,87755371741885;0,009955941351188182;0,0;10,385010435120229;135;2;1070000;100000
2026-02-11T09:46:28Z;18,4279270537164;23,90898919513516;36855,854107432795;38698,646812804436;83,83847914938417;0,02047547450412933;0,0;7,671622481986045;140;1;900000;100000;16,40744644054432;18,788759820589956;32814,892881088635;34455,637525143065;89,77073270014668;0,01823049604504924;0,0;10,853860629856499;2824;0;900000;100000;11,500749257045197;15,468710458370955;23001,498514090392;24151,573439794913;118,78008441702946;0,012778610285605773;0,0;8,592378771017684;135;2;900000;100000
2026-02-11T09:46:29Z;7,575968505429182;9,46530746972576;15151,937010858363;15909,533861401282;77,73619963337116;0,007147140099461492;0,0;10,289555610147971;140;1;1060000;100000;15,387873171594608;18,76120234926004;30775,746343189214;32314,533660348676;73,77503462559896;0,014516861482636421;0,0;5,623400058630403;2824;0;1060000;100000;13,371705057279225;16,33473306151019;26743,41011455845;28080,580620286375;76,15511484964136;0,012614816091772854;0,0;10,501276200539808;135;2;1060000;100000
2026-02-11T09:46:30Z;2,120136534575155;2,5674993495047866;4240,273069150309;4452,286722607825;76,02729706037799;0,0020001288062029762;0,0;7,692968126505112;140;1;1060000;100000;3,0516892152823463;3,3590324537769876;6103,378430564692;6408,547352092927;88,8979077308816;0,0028789520898890057;0,0;5,458122964528243;2824;0;1060000;100000;9,740763153881643;11,541630054417068;19481,526307763284;20455,602623151448;110,22214506503046;0,009189399201775134;0,0;10,757586224506458;135;2;1060000;100000
2026-02-11T09:46:31Z;17,353779906803556;23,753467318628218;34707,55981360711;36442,93780428747;97,95872661558955;0,017013509712552506;0,0;11,357590841973135;140;1;1020000;100000;17,364979435035007;20,544693645953668;34729,95887007001;36466,45681357352;93,56328060532883;0,017024489642191182;0,0;6,464749894761366;2824;0;1020000;100000;5,077345815908114;7,103719578424624;10154,691631816228;10662,42621340704;108,57556031063908;0,00497779001559619;0,0;6,721449674125705;135;2;1020000;100000
